kind,replicate,method,cluster,jaccard
bootstrap,2,ZSH,13,0.5896987627756859
bootstrap,2,ZSH,14,0.77729494839761
bootstrap,2,ZSH,15,0.9576832656550545
bootstrap,2,ZSH,16,0.7848150300213055
bootstrap,2,ZSH,17,0.2878639188747138
bootstrap,2,ZSH,18,0.7214874448917002
bootstrap,2,ZSH,19,0.694560669456067
bootstrap,2,ZSH,20,0.5574894514767933
bootstrap,2,ZSH,21,0.5862841774988794
bootstrap,2,ZSH,22,0.9919184820801125
bootstrap,2,ZSH,23,0.7878315132605305
bootstrap,2,ZSH,24,0.8885793871866295
bootstrap,2,ZSH,25,0.18690058479532165
bootstrap,2,ZSH,26,0.7099073414112615
bootstrap,2,ZSH,27,0.4378698224852071
bootstrap,2,ZSH,28,0.7513368983957219
bootstrap,2,ZSH,29,0.8526119402985075
bootstrap,2,ZSH,30,0.7015706806282722
bootstrap,2,KMeans++ K*,0,0.9543817527010804
bootstrap,2,KMeans++ K*,1,0.7127633809639138
bootstrap,2,KMeans++ K*,2,0.4363091147622915
bootstrap,2,KMeans++ K*,3,0.819506298511261
bootstrap,2,KMeans++ K*,4,0.9546843177189409
bootstrap,2,KMeans++ K*,5,0.7572751322751323
bootstrap,2,KMeans++ K*,6,0.6557043455428646
bootstrap,2,KMeans++ K*,7,0.7684063373718546
bootstrap,2,KMeans++ K*,8,0.537109375
bootstrap,2,KMeans++ K*,9,0.8807349192863212
bootstrap,2,KMeans++ K*,10,0.8785966413520162
bootstrap,2,KMeans++ K*,11,0.7764270613107822
bootstrap,2,KMeans++ K*,12,0.5887700534759358
bootstrap,2,KMeans++ K*,13,0.2391606894336795
bootstrap,2,KMeans++ K*,14,0.8771186440677966
bootstrap,2,KMeans++ K*,15,0.24352842936309116
bootstrap,2,KMeans++ K*,16,0.6411125229422561
bootstrap,2,KMeans++ K*,17,0.6084771684509505
bootstrap,2,KMeans++ K*,18,0.6079214511565985
bootstrap,2,KMeans++ K*,19,0.6771904062652961
bootstrap,2,KMeans++ K*,20,0.6865348980852378
bootstrap,2,KMeans++ K*,21,0.25152263374485595
bootstrap,2,KMeans++ K*,22,0.24497635933806147
bootstrap,2,KMeans++ K*,23,0.43271672107363074
bootstrap,2,KMeans++ K*,24,0.9028995279838166
bootstrap,2,KMeans++ K*,25,0.9917808219178083
bootstrap,2,KMeans++ K*,26,0.9290465631929047
bootstrap,2,KMeans++ K*,27,0.9039735099337748
bootstrap,2,KMeans++ K*,28,0.9136546184738956
bootstrap,2,KMeans++ K*,29,0.9964788732394366
bootstrap,2,KMeans++ K*,30,0.9919354838709677
bootstrap,2,RPW K* (no refinement),0,0.8011075891718585
bootstrap,2,RPW K* (no refinement),1,0.9948237188704204
bootstrap,2,RPW K* (no refinement),2,0.9770114942528736
bootstrap,2,RPW K* (no refinement),3,0.7289305076392312
bootstrap,2,RPW K* (no refinement),4,0.9852837628503027
bootstrap,2,RPW K* (no refinement),5,0.8830158834772293
bootstrap,2,RPW K* (no refinement),6,0.9914073806078147
bootstrap,2,RPW K* (no refinement),7,0.930477963997517
bootstrap,2,RPW K* (no refinement),8,0.9568879530089771
bootstrap,2,RPW K* (no refinement),9,0.9794026776519053
bootstrap,2,RPW K* (no refinement),10,0.8104541337818605
bootstrap,2,RPW K* (no refinement),11,0.9463994786575431
bootstrap,2,RPW K* (no refinement),12,0.5769230769230769
bootstrap,2,RPW K* (no refinement),13,0.09830101502528468
bootstrap,2,RPW K* (no refinement),14,0.9569296375266525
bootstrap,2,RPW K* (no refinement),15,0.803030303030303
bootstrap,2,RPW K* (no refinement),16,0.28977369406159603
bootstrap,2,RPW K* (no refinement),17,0.6281158357771262
bootstrap,2,RPW K* (no refinement),18,0.6588286522969736
bootstrap,2,RPW K* (no refinement),19,0.5582580495714616
bootstrap,2,RPW K* (no refinement),20,0.5129479466387654
bootstrap,2,RPW K* (no refinement),21,0.9919099542736546
bootstrap,2,RPW K* (no refinement),22,0.9002832861189801
bootstrap,2,RPW K* (no refinement),23,0.7306101344364012
bootstrap,2,RPW K* (no refinement),24,0.41494490358126723
bootstrap,2,RPW K* (no refinement),25,0.8337164750957854
bootstrap,2,RPW K* (no refinement),26,0.961352657004831
bootstrap,2,RPW K* (no refinement),27,0.7608108108108108
bootstrap,2,RPW K* (no refinement),28,0.9357142857142857
bootstrap,2,RPW K* (no refinement),29,0.8761904761904762
bootstrap,2,RPW K* (no refinement),30,0.9781021897810219
bootstrap,3,ZSH,0,0.9755836246757641
bootstrap,3,ZSH,1,0.9366979269496545
bootstrap,3,ZSH,2,0.9717276063612885
bootstrap,3,ZSH,3,0.9567711247901511
bootstrap,3,ZSH,4,0.9758976182012087
bootstrap,3,ZSH,5,0.954931071049841
bootstrap,3,ZSH,6,0.9125269117295272
bootstrap,3,ZSH,7,0.4659803990693083
bootstrap,3,ZSH,8,0.9858622922512411
bootstrap,3,ZSH,9,0.9647985766933537
bootstrap,3,ZSH,10,0.991764705882353
bootstrap,3,ZSH,11,0.7224185811663721
bootstrap,3,ZSH,12,0.9727272727272728
bootstrap,3,ZSH,13,0.8987212276214833
bootstrap,3,ZSH,14,0.95275888133031
bootstrap,3,ZSH,15,0.28053452115812916
bootstrap,3,ZSH,16,0.8225738396624472
bootstrap,3,ZSH,17,0.775212372032237
bootstrap,3,ZSH,18,0.9001358695652174
bootstrap,3,ZSH,19,0.870259019426457
bootstrap,3,ZSH,20,0.44881370826010547
bootstrap,3,ZSH,21,0.5576309794988611
bootstrap,3,ZSH,22,0.3900523560209424
bootstrap,3,ZSH,23,0.41082164328657317
bootstrap,3,ZSH,24,0.8839237057220708
bootstrap,3,ZSH,25,0.35632873425314937
bootstrap,3,ZSH,26,0.4106628242074928
bootstrap,3,ZSH,27,0.810126582278481
bootstrap,3,ZSH,28,0.8732394366197183
bootstrap,3,ZSH,29,0.9181286549707602
bootstrap,3,ZSH,30,0.9528795811518325
bootstrap,3,KMeans++ K*,0,0.9191465752042772
bootstrap,3,KMeans++ K*,1,0.7471500090475903
bootstrap,3,KMeans++ K*,2,0.4604357080255415
bootstrap,3,KMeans++ K*,3,0.6036283092500792
bootstrap,3,KMeans++ K*,4,0.9395973154362416
bootstrap,3,KMeans++ K*,5,0.329530167903941
bootstrap,3,KMeans++ K*,6,0.9014923065027449
bootstrap,3,KMeans++ K*,7,0.7105035745148872
bootstrap,3,KMeans++ K*,8,0.4729594391587381
bootstrap,3,KMeans++ K*,9,0.8839047313895119
bootstrap,3,KMeans++ K*,10,0.5586452762923351
bootstrap,3,KMeans++ K*,11,0.7819767441860465
bootstrap,3,KMeans++ K*,12,0.9192432585062826
bootstrap,3,KMeans++ K*,13,0.702835332606325
bootstrap,3,KMeans++ K*,14,0.4864177434123512
bootstrap,3,KMeans++ K*,15,0.46932972241029114
bootstrap,3,KMeans++ K*,16,0.7341394732483021
bootstrap,3,KMeans++ K*,17,0.8344170924291686
bootstrap,3,KMeans++ K*,18,0.24126016260162603
bootstrap,3,KMeans++ K*,19,0.9378769601930036
bootstrap,3,KMeans++ K*,20,0.49508716323296353
bootstrap,3,KMeans++ K*,21,0.9469790382244143
bootstrap,3,KMeans++ K*,22,0.3631353337415799
bootstrap,3,KMeans++ K*,23,0.5828854898718479
bootstrap,3,KMeans++ K*,24,0.8536285362853628
bootstrap,3,KMeans++ K*,25,0.9836956521739131
bootstrap,3,KMeans++ K*,26,0.9732739420935412
bootstrap,3,KMeans++ K*,27,0.8910891089108911
bootstrap,3,KMeans++ K*,28,0.24423076923076922
bootstrap,3,KMeans++ K*,29,0.9895104895104895
bootstrap,3,KMeans++ K*,30,0.9879518072289156
bootstrap,3,RPW K* (no refinement),0,0.9763450280753455
bootstrap,3,RPW K* (no refinement),1,0.9755836246757641
bootstrap,3,RPW K* (no refinement),2,0.9763236899563319
bootstrap,3,RPW K* (no refinement),3,0.923473832339342
bootstrap,3,RPW K* (no refinement),4,0.9564943694481359
bootstrap,3,RPW K* (no refinement),5,0.9651723648744502
bootstrap,3,RPW K* (no refinement),6,0.46473613753258647
bootstrap,3,RPW K* (no refinement),7,0.9761879107854757
bootstrap,3,RPW K* (no refinement),8,0.9901389511429852
bootstrap,3,RPW K* (no refinement),9,0.9664968152866242
bootstrap,3,RPW K* (no refinement),10,0.7257982767359351
bootstrap,3,RPW K* (no refinement),11,0.9661410788381742
bootstrap,3,RPW K* (no refinement),12,0.8246311950936516
bootstrap,3,RPW K* (no refinement),13,0.9470870206489675
bootstrap,3,RPW K* (no refinement),14,0.28198270482303645
bootstrap,3,RPW K* (no refinement),15,0.8026644462947544
bootstrap,3,RPW K* (no refinement),16,0.49259110933119743
bootstrap,3,RPW K* (no refinement),17,0.7474668745128605
bootstrap,3,RPW K* (no refinement),18,0.6990421029182446
bootstrap,3,RPW K* (no refinement),19,0.5904522613065326
bootstrap,3,RPW K* (no refinement),20,0.5201037613488976
bootstrap,3,RPW K* (no refinement),21,0.3894316774459887
bootstrap,3,RPW K* (no refinement),22,0.9283683911313246
bootstrap,3,RPW K* (no refinement),23,0.6911177644710579
bootstrap,3,RPW K* (no refinement),24,0.2723688201395208
bootstrap,3,RPW K* (no refinement),25,0.773384030418251
bootstrap,3,RPW K* (no refinement),26,0.8494868871151653
bootstrap,3,RPW K* (no refinement),27,0.8671428571428571
bootstrap,3,RPW K* (no refinement),28,0.8626609442060086
bootstrap,3,RPW K* (no refinement),29,0.892925430210325
bootstrap,3,RPW K* (no refinement),30,0.967032967032967
bootstrap,4,ZSH,0,0.9586149584487534
bootstrap,4,ZSH,1,0.36542425283407765
bootstrap,4,ZSH,2,0.8920573004237004
bootstrap,4,ZSH,3,0.9026369168356998
bootstrap,4,ZSH,4,0.8746478873239436
bootstrap,4,ZSH,5,0.5474871588276765
bootstrap,4,ZSH,6,0.3727617750097314
bootstrap,4,ZSH,7,0.9490445859872612
bootstrap,4,ZSH,8,0.9611940298507463
bootstrap,4,ZSH,9,0.9456690871369294
bootstrap,4,ZSH,10,0.7664645619903826
bootstrap,4,ZSH,11,0.5693766428839655
bootstrap,4,ZSH,12,0.8857006975269499
bootstrap,4,ZSH,13,0.5778626996042037
bootstrap,4,ZSH,14,0.8449948042951161
bootstrap,4,ZSH,15,0.8448489863467108
bootstrap,4,ZSH,16,0.8018921475875118
bootstrap,4,ZSH,17,0.24508725043232196
bootstrap,4,ZSH,18,0.4996881821016526
bootstrap,4,ZSH,19,0.6737505838393274
bootstrap,4,ZSH,20,0.3181218178389591
bootstrap,4,ZSH,21,0.5471173882843251
bootstrap,4,ZSH,22,0.946964643095397
bootstrap,4,ZSH,23,0.3399466982528872
bootstrap,4,ZSH,24,0.8743882544861338
bootstrap,4,ZSH,25,0.40605665906870725
bootstrap,4,ZSH,26,0.4222704266088214
bootstrap,4,ZSH,27,0.8102434928631402
bootstrap,4,ZSH,28,0.8771186440677966
bootstrap,4,ZSH,29,0.916504854368932
bootstrap,4,ZSH,30,0.93717277486911
bootstrap,4,KMeans++ K*,0,0.9886363636363636
bootstrap,4,KMeans++ K*,1,0.9928075709779179
bootstrap,4,KMeans++ K*,2,0.990550305725403
bootstrap,4,KMeans++ K*,3,0.7293369133784731
bootstrap,4,KMeans++ K*,4,0.8183072009291521
bootstrap,4,KMeans++ K*,5,0.5255057713789252
bootstrap,4,KMeans++ K*,6,0.6556727346006583
bootstrap,4,KMeans++ K*,7,0.40667072593193965
bootstrap,4,KMeans++ K*,8,0.3666060205094277
bootstrap,4,KMeans++ K*,9,0.8920473038949767
bootstrap,4,KMeans++ K*,10,0.6820680905053923
bootstrap,4,KMeans++ K*,11,0.9943181818181818
bootstrap,4,KMeans++ K*,12,0.6393759491923237
bootstrap,4,KMeans++ K*,13,0.24991800590357494
bootstrap,4,KMeans++ K*,14,0.6948458574181118
bootstrap,4,KMeans++ K*,15,0.36885245901639346
bootstrap,4,KMeans++ K*,16,0.6478298863967376
bootstrap,4,KMeans++ K*,17,0.8498448317020769
bootstrap,4,KMeans++ K*,18,0.6367159971811135
bootstrap,4,KMeans++ K*,19,0.6904109589041096
bootstrap,4,KMeans++ K*,20,0.4934346924671735
bootstrap,4,KMeans++ K*,21,0.24225774225774227
bootstrap,4,KMeans++ K*,22,0.6530278232405892
bootstrap,4,KMeans++ K*,23,0.6163549369290996
bootstrap,4,KMeans++ K*,24,0.831081081081081
bootstrap,4,KMeans++ K*,25,0.984573502722323
bootstrap,4,KMeans++ K*,26,0.9153846153846154
bootstrap,4,KMeans++ K*,27,0.8846787479406919
bootstrap,4,KMeans++ K*,28,0.23552123552123552
bootstrap,4,KMeans++ K*,29,0.9647887323943662
bootstrap,4,KMeans++ K*,30,0.9919354838709677
bootstrap,4,RPW K* (no refinement),0,0.6773862056458925
bootstrap,4,RPW K* (no refinement),1,0.9586149584487534
bootstrap,4,RPW K* (no refinement),2,0.8921172988969599
bootstrap,4,RPW K* (no refinement),3,0.2654734187039193
bootstrap,4,RPW K* (no refinement),4,0.9025758907443716
bootstrap,4,RPW K* (no refinement),5,0.8754529593343175
bootstrap,4,RPW K* (no refinement),6,0.9474418199250414
bootstrap,4,RPW K* (no refinement),7,0.9609891281176721
bootstrap,4,RPW K* (no refinement),8,0.7690520861252569
bootstrap,4,RPW K* (no refinement),9,0.9455394190871369
bootstrap,4,RPW K* (no refinement),10,0.4960118411314859
bootstrap,4,RPW K* (no refinement),11,0.8859635210150674
bootstrap,4,RPW K* (no refinement),12,0.5844963382617107
bootstrap,4,RPW K* (no refinement),13,0.8346589947537655
bootstrap,4,RPW K* (no refinement),14,0.8418230563002681
bootstrap,4,RPW K* (no refinement),15,0.8015527362242
bootstrap,4,RPW K* (no refinement),16,0.27806678972982046
bootstrap,4,RPW K* (no refinement),17,0.5013266739503668
bootstrap,4,RPW K* (no refinement),18,0.6735932757413028
bootstrap,4,RPW K* (no refinement),19,0.5782329125982377
bootstrap,4,RPW K* (no refinement),20,0.49987049987049986
bootstrap,4,RPW K* (no refinement),21,0.9459819939979993
bootstrap,4,RPW K* (no refinement),22,0.9124004550625711
bootstrap,4,RPW K* (no refinement),23,0.6928071928071928
bootstrap,4,RPW K* (no refinement),24,0.40993578911794526
bootstrap,4,RPW K* (no refinement),25,0.7749049429657795
bootstrap,4,RPW K* (no refinement),26,0.856815578465063
bootstrap,4,RPW K* (no refinement),27,0.8653295128939829
bootstrap,4,RPW K* (no refinement),28,0.8659058487874465
bootstrap,4,RPW K* (no refinement),29,0.892925430210325
bootstrap,4,RPW K* (no refinement),30,0.9597069597069597
bootstrap,5,ZSH,0,0.9709909101110986
bootstrap,5,ZSH,1,0.3655166495022314
bootstrap,5,ZSH,2,0.977589505329325
bootstrap,5,ZSH,3,0.950979020979021
bootstrap,5,ZSH,4,0.9171122994652406
bootstrap,5,ZSH,5,0.553612818704021
bootstrap,5,ZSH,6,0.37259381683842113
bootstrap,5,ZSH,7,0.7088775736108036
bootstrap,5,ZSH,8,0.9590811965811966
bootstrap,5,ZSH,9,0.9795601552393273
bootstrap,5,ZSH,10,0.7522841597371933
bootstrap,5,ZSH,11,0.5753719472256011
bootstrap,5,ZSH,12,0.9032567049808429
bootstrap,5,ZSH,13,0.7172600127145582
bootstrap,5,ZSH,14,0.8706318390398871
bootstrap,5,ZSH,15,0.7380410022779044
bootstrap,5,ZSH,16,0.8479496548924076
bootstrap,5,ZSH,17,0.4955901670106962
bootstrap,5,ZSH,18,0.626158038147139
bootstrap,5,ZSH,19,0.6738227146814404
bootstrap,5,ZSH,20,0.6022041458934663
bootstrap,5,ZSH,21,0.6442141623488774
bootstrap,5,ZSH,22,0.20120385232744784
bootstrap,5,ZSH,23,0.7480954799390553
bootstrap,5,ZSH,24,0.6848681166126793
bootstrap,5,ZSH,25,0.4124872057318321
bootstrap,5,ZSH,26,0.5955473098330241
bootstrap,5,ZSH,27,0.42890625
bootstrap,5,ZSH,28,0.17017383348581885
bootstrap,5,ZSH,29,0.8353982300884956
bootstrap,5,ZSH,30,0.6963350785340314
bootstrap,5,KMeans++ K*,0,0.9541626746003732
bootstrap,5,KMeans++ K*,1,0.763826150653156
bootstrap,5,KMeans++ K*,2,0.4371510112917235
bootstrap,5,KMeans++ K*,3,0.6693061410504728
bootstrap,5,KMeans++ K*,4,0.917513448894202
bootstrap,5,KMeans++ K*,5,0.38820727482678985
bootstrap,5,KMeans++ K*,6,0.48487733430977664
bootstrap,5,KMeans++ K*,7,0.9638658701098477
bootstrap,5,KMeans++ K*,8,0.5602630773936984
bootstrap,5,KMeans++ K*,9,0.8810499501605936
bootstrap,5,KMeans++ K*,10,0.858888083652552
bootstrap,5,KMeans++ K*,11,0.7625528541226215
bootstrap,5,KMeans++ K*,12,0.6610896017699115
bootstrap,5,KMeans++ K*,13,0.2481118250479089
bootstrap,5,KMeans++ K*,14,0.8049079754601227
bootstrap,5,KMeans++ K*,15,0.9090324654451944
bootstrap,5,KMeans++ K*,16,0.8615768819122369
bootstrap,5,KMeans++ K*,17,0.8155291790306627
bootstrap,5,KMeans++ K*,18,0.6402143845089903
bootstrap,5,KMeans++ K*,19,0.6976802824004035
bootstrap,5,KMeans++ K*,20,0.9367038216560509
bootstrap,5,KMeans++ K*,21,0.26424501424501423
bootstrap,5,KMeans++ K*,22,0.9335130278526504
bootstrap,5,KMeans++ K*,23,0.884180790960452
bootstrap,5,KMeans++ K*,24,0.7596491228070176
bootstrap,5,KMeans++ K*,25,0.6484055600981193
bootstrap,5,KMeans++ K*,26,0.9701327433628318
bootstrap,5,KMeans++ K*,27,0.9524564183835182
bootstrap,5,KMeans++ K*,28,0.10227272727272728
bootstrap,5,KMeans++ K*,29,0.9726027397260274
bootstrap,5,KMeans++ K*,30,0.45137614678899085
bootstrap,5,RPW K* (no refinement),0,0.6807575757575758
bootstrap,5,RPW K* (no refinement),1,0.9684911573763152
bootstrap,5,RPW K* (no refinement),2,0.9134882460537904
bootstrap,5,RPW K* (no refinement),3,0.26929748482220295
bootstrap,5,RPW K* (no refinement),4,0.9365759292524527
bootstrap,5,RPW K* (no refinement),5,0.8606416005519144
bootstrap,5,RPW K* (no refinement),6,0.7341160734190384
bootstrap,5,RPW K* (no refinement),7,0.9664458217567856
bootstrap,5,RPW K* (no refinement),8,0.749259710851768
bootstrap,5,RPW K* (no refinement),9,0.9586412550239855
bootstrap,5,RPW K* (no refinement),10,0.5006101033108273
bootstrap,5,RPW K* (no refinement),11,0.8551304626220586
bootstrap,5,RPW K* (no refinement),12,0.8429099462365591
bootstrap,5,RPW K* (no refinement),13,0.862270307401683
bootstrap,5,RPW K* (no refinement),14,0.7660434562910561
bootstrap,5,RPW K* (no refinement),15,0.7889143571577412
bootstrap,5,RPW K* (no refinement),16,0.6224111619795073
bootstrap,5,RPW K* (no refinement),17,0.4021610420367081
bootstrap,5,RPW K* (no refinement),18,0.7704996414056897
bootstrap,5,RPW K* (no refinement),19,0.6537979443469542
bootstrap,5,RPW K* (no refinement),20,0.5191755804852596
bootstrap,5,RPW K* (no refinement),21,0.1890894819466248
bootstrap,5,RPW K* (no refinement),22,0.6932457786116323
bootstrap,5,RPW K* (no refinement),23,0.7573177221926557
bootstrap,5,RPW K* (no refinement),24,0.42116254785938045
bootstrap,5,RPW K* (no refinement),25,0.7881944444444444
bootstrap,5,RPW K* (no refinement),26,0.9712918660287081
bootstrap,5,RPW K* (no refinement),27,0.17086578103527256
bootstrap,5,RPW K* (no refinement),28,0.9494949494949495
bootstrap,5,RPW K* (no refinement),29,0.855595667870036
bootstrap,5,RPW K* (no refinement),30,0.9743589743589743
bootstrap,6,ZSH,0,0.9784465689879505
bootstrap,6,ZSH,1,0.3550491323437173
bootstrap,6,ZSH,2,0.9767948281728479
bootstrap,6,ZSH,3,0.9610080504025201
bootstrap,6,ZSH,4,0.9273459748558728
bootstrap,6,ZSH,5,0.39070008480165835
bootstrap,6,ZSH,6,0.8269821328866555
bootstrap,6,ZSH,7,0.4232469993682881
bootstrap,6,ZSH,8,0.9626268019220502
bootstrap,6,ZSH,9,0.96426735218509
bootstrap,6,ZSH,10,0.8221693301598096
bootstrap,6,ZSH,11,0.7708782156887594
bootstrap,6,ZSH,12,0.9044647143542967
bootstrap,6,ZSH,13,0.8325707507202169
bootstrap,6,ZSH,14,0.8175009134088418
bootstrap,6,ZSH,15,0.30168122475814785
bootstrap,6,ZSH,16,0.8536382536382536
bootstrap,6,ZSH,17,0.7485801660113587
bootstrap,6,ZSH,18,0.6262277191706075
bootstrap,6,ZSH,19,0.6617262423714037
bootstrap,6,ZSH,20,0.8474121748458031
bootstrap,6,ZSH,21,0.6594512962496853
bootstrap,6,ZSH,22,0.36058673469387753
bootstrap,6,ZSH,23,0.8149951314508277
bootstrap,6,ZSH,24,0.917877094972067
bootstrap,6,ZSH,25,0.4250597473540457
bootstrap,6,ZSH,26,0.6605442176870748
bootstrap,6,ZSH,27,0.4314800313234142
bootstrap,6,ZSH,28,0.8315217391304348
bootstrap,6,ZSH,29,0.8805970149253731
bootstrap,6,ZSH,30,0.7015706806282722
bootstrap,6,KMeans++ K*,0,0.9547352009254136
bootstrap,6,KMeans++ K*,1,0.7095767036925849
bootstrap,6,KMeans++ K*,2,0.4879798615481435
bootstrap,6,KMeans++ K*,3,0.818651527715762
bootstrap,6,KMeans++ K*,4,0.9656059381200852
bootstrap,6,KMeans++ K*,5,0.7527387692081464
bootstrap,6,KMeans++ K*,6,0.7839804127317244
bootstrap,6,KMeans++ K*,7,0.7451116778730968
bootstrap,6,KMeans++ K*,8,0.5194302523610466
bootstrap,6,KMeans++ K*,9,0.9207736859359633
bootstrap,6,KMeans++ K*,10,0.8039849780930524
bootstrap,6,KMeans++ K*,11,0.7928118393234672
bootstrap,6,KMeans++ K*,12,0.5750306664849394
bootstrap,6,KMeans++ K*,13,0.2622085349758029
bootstrap,6,KMeans++ K*,14,0.8716246794388294
bootstrap,6,KMeans++ K*,15,0.24725106902871105
bootstrap,6,KMeans++ K*,16,0.7058165548098434
bootstrap,6,KMeans++ K*,17,0.8766723424957431
bootstrap,6,KMeans++ K*,18,0.5852189483965489
bootstrap,6,KMeans++ K*,19,0.4153484395040616
bootstrap,6,KMeans++ K*,20,0.4998394863563403
bootstrap,6,KMeans++ K*,21,0.19111111111111112
bootstrap,6,KMeans++ K*,22,0.3822800495662949
bootstrap,6,KMeans++ K*,23,0.5383353833538336
bootstrap,6,KMeans++ K*,24,0.48451198129748685
bootstrap,6,KMeans++ K*,25,0.8862007168458781
bootstrap,6,KMeans++ K*,26,0.956858407079646
bootstrap,6,KMeans++ K*,27,0.8949096880131363
bootstrap,6,KMeans++ K*,28,0.1872791519434629
bootstrap,6,KMeans++ K*,29,0.9895470383275261
bootstrap,6,KMeans++ K*,30,0.9349593495934959
bootstrap,6,RPW K* (no refinement),0,0.8764857693286322
bootstrap,6,RPW K* (no refinement),1,0.9772419245538739
bootstrap,6,RPW K* (no refinement),2,0.9166103527503717
bootstrap,6,RPW K* (no refinement),3,0.9161204098517152
bootstrap,6,RPW K* (no refinement),4,0.9529093557112144
bootstrap,6,RPW K* (no refinement),5,0.8404120970422068
bootstrap,6,RPW K* (no refinement),6,0.4176070652554847
bootstrap,6,RPW K* (no refinement),7,0.9437103319113516
bootstrap,6,RPW K* (no refinement),8,0.9250080463469584
bootstrap,6,RPW K* (no refinement),9,0.9482425646967941
bootstrap,6,RPW K* (no refinement),10,0.7744935660593706
bootstrap,6,RPW K* (no refinement),11,0.86649632705206
bootstrap,6,RPW K* (no refinement),12,0.8781985670419652
bootstrap,6,RPW K* (no refinement),13,0.10050644097753306
bootstrap,6,RPW K* (no refinement),14,0.3058601134215501
bootstrap,6,RPW K* (no refinement),15,0.8200871550114132
bootstrap,6,RPW K* (no refinement),16,0.8768472906403941
bootstrap,6,RPW K* (no refinement),17,0.43156633722671456
bootstrap,6,RPW K* (no refinement),18,0.7227282826038658
bootstrap,6,RPW K* (no refinement),19,0.660010111223458
bootstrap,6,RPW K* (no refinement),20,0.7174657534246576
bootstrap,6,RPW K* (no refinement),21,0.356773134705214
bootstrap,6,RPW K* (no refinement),22,0.9341657207718501
bootstrap,6,RPW K* (no refinement),23,0.9236148466917697
bootstrap,6,RPW K* (no refinement),24,0.4331941544885177
bootstrap,6,RPW K* (no refinement),25,0.9455128205128205
bootstrap,6,RPW K* (no refinement),26,0.9878640776699029
bootstrap,6,RPW K* (no refinement),27,0.8406593406593407
bootstrap,6,RPW K* (no refinement),28,0.9536903039073806
bootstrap,6,RPW K* (no refinement),29,0.9047619047619048
bootstrap,6,RPW K* (no refinement),30,0.978021978021978
bootstrap,7,ZSH,0,0.9710982658959537
bootstrap,7,ZSH,1,0.3207262924199175
bootstrap,7,ZSH,2,0.9758444216990788
bootstrap,7,ZSH,3,0.9507007879506311
bootstrap,7,ZSH,4,0.8999192354287253
bootstrap,7,ZSH,5,0.46483084887976434
bootstrap,7,ZSH,6,0.3682975100105859
bootstrap,7,ZSH,7,0.9400450528504591
bootstrap,7,ZSH,8,0.9275543082839621
bootstrap,7,ZSH,9,0.98203125
bootstrap,7,ZSH,10,0.7249629263470094
bootstrap,7,ZSH,11,0.5682563477934977
bootstrap,7,ZSH,12,0.894510739856802
bootstrap,7,ZSH,13,0.8370006770480705
bootstrap,7,ZSH,14,0.09298200069228106
bootstrap,7,ZSH,15,0.8409184940008275
bootstrap,7,ZSH,16,0.8566353187042842
bootstrap,7,ZSH,17,0.7374836743578581
bootstrap,7,ZSH,18,0.6317808219178083
bootstrap,7,ZSH,19,0.6665935030728709
bootstrap,7,ZSH,20,0.8135683760683761
bootstrap,7,ZSH,21,0.6561712846347607
bootstrap,7,ZSH,22,0.9382226627023456
bootstrap,7,ZSH,23,0.6875571820677036
bootstrap,7,ZSH,24,0.9223516361619523
bootstrap,7,ZSH,25,0.42572898799313896
bootstrap,7,ZSH,26,0.461875
bootstrap,7,ZSH,27,0.7502095557418273
bootstrap,7,ZSH,28,0.914651493598862
bootstrap,7,ZSH,29,0.8956356736242884
bootstrap,7,ZSH,30,0.9240837696335078
bootstrap,7,KMeans++ K*,0,0.9492788461538462
bootstrap,7,KMeans++ K*,1,0.9097955447055234
bootstrap,7,KMeans++ K*,2,0.9416158432124991
bootstrap,7,KMeans++ K*,3,0.7120260525703652
bootstrap,7,KMeans++ K*,4,0.8288903576411838
bootstrap,7,KMeans++ K*,5,0.5244039445762078
bootstrap,7,KMeans++ K*,6,0.6972607612949129
bootstrap,7,KMeans++ K*,7,0.7107985774329131
bootstrap,7,KMeans++ K*,8,0.38141622903608335
bootstrap,7,KMeans++ K*,9,0.8933100131176214
bootstrap,7,KMeans++ K*,10,0.6461002357281952
bootstrap,7,KMeans++ K*,11,0.96723044397463
bootstrap,7,KMeans++ K*,12,0.49680827646929343
bootstrap,7,KMeans++ K*,13,0.17759490310591983
bootstrap,7,KMeans++ K*,14,0.6849626912862021
bootstrap,7,KMeans++ K*,15,0.5581839553335293
bootstrap,7,KMeans++ K*,16,0.6636784268363216
bootstrap,7,KMeans++ K*,17,0.9332161687170475
bootstrap,7,KMeans++ K*,18,0.6061257388500806
bootstrap,7,KMeans++ K*,19,0.3911189162067235
bootstrap,7,KMeans++ K*,20,0.9090909090909091
bootstrap,7,KMeans++ K*,21,0.7481216457960644
bootstrap,7,KMeans++ K*,22,0.9706546275395034
bootstrap,7,KMeans++ K*,23,0.9922118380062306
bootstrap,7,KMeans++ K*,24,0.40563866513233604
bootstrap,7,KMeans++ K*,25,0.6034353995519044
bootstrap,7,KMeans++ K*,26,0.9687150837988827
bootstrap,7,KMeans++ K*,27,0.996694214876033
bootstrap,7,KMeans++ K*,28,0.932
bootstrap,7,KMeans++ K*,29,1.0
bootstrap,7,KMeans++ K*,30,0.2333965844402277
bootstrap,7,RPW K* (no refinement),0,0.6706862918957261
