target,method,positives,base_rate,ap,ap_lift,enrich@0.10,enrich@0.25,enrich@0.50,prec@0.25,clusters@0.25,share@0.25,ap_lift_lo,ap_lift_hi,enrich@0.10_lo,enrich@0.10_hi,enrich@0.25_lo,enrich@0.25_hi,enrich@0.50_lo,enrich@0.50_hi,d_ap_lift,d_ap_lift_lo,d_ap_lift_hi,d_ap_lift_p,d_enrich@0.10,d_enrich@0.10_lo,d_enrich@0.10_hi,d_enrich@0.10_p,d_enrich@0.25,d_enrich@0.25_lo,d_enrich@0.25_hi,d_enrich@0.25_p,d_enrich@0.50,d_enrich@0.50_lo,d_enrich@0.50_hi,d_enrich@0.50_p,d_ap_lift_p_holm,max_lift,attained,attained_pct
L2:mixed,BIRCH,6935,0.013269964542735813,0.1152034115884838,8.681773475817533,18.578369425659545,13.848845828145823,7.7161719534687485,0.1837662044959068,5.0,0.02019686718956759,8.077062286582336,9.299381497077075,17.250178695917196,19.95064690879279,10.564382666922693,15.625420687244063,7.469548873080107,8.790790894883033,0.803439241779639,0.358948391447315,1.5115587341187504,0.001998001998001998,8.124117076363271,4.8939263670753785,9.967601318713086,0.001998001998001998,4.4279435253091215,1.106686856204473,6.065415087156219,0.005994005994005994,-0.7026909530123184,-1.302769338059787,0.10827950134324114,0.06793206793206794,0.017982017982017984,75.35815161973554,0.1152034115884838,11.52034115884838
L2:mixed,Ward (sample + NC),6935,0.013269964542735796,0.10726963222356337,8.083795800868286,13.542428330002023,12.813938337453092,7.913490237100584,0.17002386469791153,4.0,0.02137331076685379,7.662425026669702,8.619747665655002,12.534706931765289,14.692013600903389,11.052302871330902,13.850953323332732,7.469128511563721,8.280800142658718,0.20546156683039207,-0.0669018842516665,0.8257719227717557,0.12187812187812187,3.088175980705749,-0.2374216706690529,4.84083105634332,0.07992007992007992,3.39303603461639,1.6092714124997134,4.482616169962706,0.001998001998001998,-0.505372669380483,-1.3216444863038639,-0.2271601675005306,0.001998001998001998,0.12187812187812187,75.35815161973564,0.10726963222356337,10.726963222356337
L2:mixed,VKV-partial (K*),6935,0.013269964542735796,0.03355538783786986,2.529075903809116,7.224416886879532,1.3646648215317476,1.3646648215317476,0.018108902386340192,8.5,0.586453963691588,2.2814538589767976,2.7440745318827293,6.637861266259425,7.8452021119548165,1.3334416086107728,1.3911917866115802,1.3334416086107728,1.3911917866115802,-5.3492583302287775,-5.660113191662262,-4.803606915517703,0.001998001998001998,-3.229835462416742,-6.2372012121851155,-1.9245758636487853,0.001998001998001998,-8.056237481304954,-8.879691537969693,-7.531307172770215,0.001998001998001998,-7.054198084949319,-7.795223660632926,-6.779885213019093,0.001998001998001998,0.017982017982017984,75.35815161973564,0.03355538783786986,3.355538783786986
L3:runes,ZSH,137087,0.3919723086617889,0.5301598217205679,1.3525617195697026,1.3946868770991523,1.3946868770991523,1.3946868770991523,0.5466697324159708,1.0,0.4496742942291835,1.3377801260784328,1.366378851576341,1.3777605133787094,1.411855233897045,1.3777605133787094,1.411855233897045,1.3777605133787094,1.411855233897045,,,,,,,,,,,,,,,,,,2.5512006279577375,0.5301598217205679,53.01598217205679
L3:runes,K-means++ (K*),137087,0.3919723086617891,0.5103848321951266,1.3020928310413873,1.326699885598729,1.326699885598729,1.326699885598729,0.5200268885702154,1.5,0.5513370242080751,1.2903345701446944,1.3141135033529918,1.3133413924050223,1.3402699658613284,1.3133413924050223,1.3402699658613284,1.3133413924050223,1.3402699658613284,-0.050468888528315325,-0.05840166333582437,-0.03977912240979317,0.001998001998001998,-0.0679869915004232,-0.07693749601582092,-0.05654517409995892,0.001998001998001998,-0.0679869915004232,-0.07693749601582092,-0.05654517409995892,0.001998001998001998,-0.0679869915004232,-0.07693749601582092,-0.05654517409995892,0.001998001998001998,0.017982017982017984,2.551200627957736,0.5103848321951266,51.03848321951266
L3:runes,MiniBatchKMeans,137087,0.39197230866178867,0.5859151229701428,1.4947791191850008,1.51509293883293,1.51509293883293,1.51509293883293,0.5938651735761888,2.0,0.5826051577745557,1.474266245665857,1.507991192377977,1.500015663140685,1.5283709986334744,1.500015663140685,1.5283709986334744,1.500015663140685,1.5283709986334744,0.14221739961529822,0.12285363980633321,0.15782935083570973,0.001998001998001998,0.12040606173377766,0.10512715108019023,0.13505899371805485,0.001998001998001998,0.12040606173377766,0.10512715108019023,0.13505899371805485,0.001998001998001998,0.12040606173377766,0.10512715108019023,0.13505899371805485,0.001998001998001998,0.017982017982017984,2.5512006279577393,0.5859151229701428,58.59151229701428
L3:runes,GMM (diag),137087,0.3919723086617891,0.9619861414155764,2.454286695363118,2.4553463038392254,2.4553463038392254,2.4553463038392254,0.9624016064085408,1.0,0.3962350921217088,2.4119002813669645,2.4980210830021363,2.4129402683155474,2.499331237907189,2.4129402683155474,2.499331237907189,2.4129402683155474,2.499331237907189,1.1017249757934153,1.064910859611935,1.1421571306964993,0.001998001998001998,1.060659426740073,1.022646510487482,1.1012956459974943,0.001998001998001998,1.060659426740073,1.022646510487482,1.1012956459974943,0.001998001998001998,1.060659426740073,1.022646510487482,1.1012956459974943,0.001998001998001998,0.017982017982017984,2.551200627957736,0.9619861414155764,96.19861414155764
L3:runes,BIRCH,137087,0.39197230866178945,0.4452226336408439,1.1358643080458393,1.1373906613441613,1.1373906613441613,1.1373906613441613,0.4458207973010867,1.0,0.8453139531736872,1.1312718583713,1.1410221705048131,1.132709158267299,1.142559597770731,1.132709158267299,1.142559597770731,1.132709158267299,1.142559597770731,-0.21669741152386335,-0.22922771246570559,-0.2031483430349918,0.001998001998001998,-0.25729621575499095,-0.2722589770386204,-0.24186152476007824,0.001998001998001998,-0.25729621575499095,-0.2722589770386204,-0.24186152476007824,0.001998001998001998,-0.25729621575499095,-0.2722589770386204,-0.24186152476007824,0.001998001998001998,0.017982017982017984,2.551200627957734,0.4452226336408439,44.52226336408439
L3:runes,Ward (sample + NC),137087,0.3919723086617889,0.5032667917956831,1.2839247534360303,1.2844946047504153,1.2844946047504153,1.2844946047504153,0.5034875661214055,2.5,0.5765640662838257,1.2717007299230676,1.29419352930018,1.2724159371249735,1.2961422653371024,1.2724159371249735,1.2961422653371024,1.2724159371249735,1.2961422653371024,-0.06863696613367232,-0.08114641623461871,-0.05487495238667097,0.001998001998001998,-0.11019227234873696,-0.12111640539588887,-0.09925804582368818,0.001998001998001998,-0.11019227234873696,-0.12111640539588887,-0.09925804582368818,0.001998001998001998,-0.11019227234873696,-0.12111640539588887,-0.09925804582368818,0.001998001998001998,0.017982017982017984,2.5512006279577375,0.5032667917956831,50.32667917956831
L3:runes,VKV-partial (K*),137087,0.39197230866178867,0.9565582372010497,2.4404381078271613,2.4419528809477473,2.4419528809477473,2.4419528809477473,0.9571510080177956,1.0,0.4090416061073324,2.3983307822780238,2.4841527851800014,2.3992648981945326,2.4853341720956825,2.3992648981945326,2.4853341720956825,2.3992648981945326,2.4853341720956825,1.0878763882574587,1.0516742636964274,1.1284367657781285,0.001998001998001998,1.047266003848595,1.009705244528634,1.0875951339991923,0.001998001998001998,1.047266003848595,1.009705244528634,1.0875951339991923,0.001998001998001998,1.047266003848595,1.009705244528634,1.0875951339991923,0.001998001998001998,0.017982017982017984,2.5512006279577393,0.9565582372010497,95.65582372010498
L3:other_opreturn,ZSH,9245,0.01761385483912993,0.05882290977767547,3.340957152017552,8.697564059309014,2.6880884385499133,2.6880884385499133,0.04733856787040866,4.0,0.22346543912413075,2.9360576405481935,3.7824301217275975,7.0521529078003855,9.9052710819606,2.5320929969867776,4.773826103528437,2.5019285360155386,2.856528575848427,,,,,,,,,,,,,,,,,,56.77348934308561,0.05882290977767547,5.882290977767547
L3:other_opreturn,K-means++ (K*),9245,0.017613854839129924,0.046958599430746095,2.66609472349674,5.653369207975862,2.80095495621867,2.80095495621867,0.04933272926004402,4.5,0.21722325900382633,2.4173723473024227,2.9697035116806196,4.627603714292041,6.3492760340572625,2.6330642914131515,3.002791994061193,2.6330642914131515,3.002791994061193,-0.6748624285208118,-1.0774641874285675,-0.294919918999688,0.001998001998001998,-3.0441948513331525,-4.687780020971945,-1.268780143371629,0.001998001998001998,0.11286651766875666,-1.8944692817203015,0.23657581489306517,0.999000999000999,0.11286651766875666,0.009241505842333212,0.2662744704907776,0.04195804195804196,0.017982017982017984,56.77348934308563,0.046958599430746095,4.695859943074609
L3:other_opreturn,MiniBatchKMeans,9245,0.01761385483912991,0.04922710011094304,2.7938779952038444,4.100043287517025,3.6776908255533662,3.687122903360134,0.06478196683060988,3.5,0.13140062953536463,2.482518319345197,3.1200942490127326,3.5159586071281836,4.576309999102917,3.4229413320690445,3.9729422845408258,3.014726202061881,3.9448348628410974,-0.5470791568137074,-0.9835941433002354,-0.156943657499179,0.001998001998001998,-4.59752077179199,-6.050874018716854,-3.0639348812708813,0.001998001998001998,0.9896023870034529,-0.9397113961161797,1.193283038099217,0.7472527472527473,0.9990344648102205,0.4575775337953663,1.1890991753841715,0.003996003996003996,0.017982017982017984,56.77348934308568,0.04922710011094304,4.9227100110943045
L3:other_opreturn,GMM (diag),9245,0.017613854839129917,0.06557172634315296,3.7224620197748908,10.709087853300545,2.434339261488084,2.434339261488084,0.04287590641948658,2.0,0.4108008167989812,3.4393000219038408,4.103159742206378,9.495134890566417,12.063643600050051,2.3925728364074352,2.4775224465781265,2.3925728364074352,2.4775224465781265,0.38150486775733894,-0.10525349629826228,0.8869502303534975,0.11988011988011989,2.0115237939915307,0.2682110492496461,4.2109963529156955,0.025974025974025976,-0.2537491770618292,-2.3427159773101387,-0.09842772065317588,0.003996003996003996,-0.2537491770618292,-0.428482775427857,-0.07131244171043569,0.005994005994005994,0.11988011988011989,56.77348934308566,0.06557172634315296,6.557172634315296
L3:other_opreturn,BIRCH,9245,0.01761385483912994,0.05509074122016884,3.128921332712883,13.324297219019785,1.0817040372746671,1.0817040372746671,0.019052322894017967,5.0,0.9027993016169762,2.6885633856817206,3.649969354040382,11.55938871896535,15.202986736968477,1.0747904693243644,4.408171021458763,1.074052822174167,1.0879720440596914,-0.21203581930466875,-0.7335172781430579,0.36648400370879475,0.48151848151848153,4.626733159710771,2.673895354032383,7.184545614572392,0.003996003996003996,-1.6063844012752462,-3.0748927015400254,0.6699136297682817,0.1938061938061938,-1.6063844012752462,-1.776119875057143,-1.42260075220787,0.001998001998001998,0.48151848151848153,56.77348934308558,0.05509074122016884,5.509074122016884
L3:other_opreturn,Ward (sample + NC),9245,0.01761385483912991,0.05300132021509278,3.010504455491289,6.444849334456581,2.6424202507114036,2.6424202507114036,0.046544073355979855,5.0,0.22642768723359918,2.6474329548052298,3.4185382255332204,5.523335685974554,7.222687780786858,2.4839994339104536,3.7338008046597584,2.458920466026868,2.7768523041005446,-0.33045269652626263,-0.6334727932625397,-0.013947789436264799,0.03196803196803197,-2.2527147248524333,-3.537074886922919,-0.6923220729614861,0.001998001998001998,-0.04566818783850968,-1.6688074963635529,0.39692679213248755,0.3076923076923077,-0.04566818783850968,-0.1895054088773709,0.09736276663627004,0.46553446553446554,0.06393606393606394,56.77348934308568,0.05300132021509278,5.300132021509278
L3:other_opreturn,VKV-partial (K*),9245,0.01761385483912992,0.04248752582733231,2.412121518848599,2.424138785955913,2.424138785955913,2.424138785955913,0.04269803757938945,1.0,0.4090416061073324,2.358979679765169,2.479151788262209,2.376296258568017,2.473986260559667,2.376296258568017,2.473986260559667,2.376296258568017,2.473986260559667,-0.9288356331689527,-1.3837818731547498,-0.5137027746907026,0.001998001998001998,-6.2734252733531015,-7.466012206042241,-4.637413722728291,0.001998001998001998,-0.2639496525940004,-2.3513794129875056,-0.10699001168292752,0.003996003996003996,-0.2639496525940004,-0.43602927424714993,-0.07779963255120163,0.005994005994005994,0.017982017982017984,56.77348934308564,0.04248752582733231,4.248752582733231
L4:exchange,ZSH,1936,0.0033220608372278426,0.0983353441463997,29.60115528846692,44.389716024863034,44.389716024863034,34.1497751499758,0.1474623990719533,1.0,0.006899329699038314,25.37298216400538,33.18362809606119,37.12433151497571,50.124659214128165,36.89799570057578,50.124659214128165,25.13388820349187,38.55250478275572,,,,,,,,,,,,,,,,,,301.0179671587439,0.0983353441463997,9.83353441463997
L4:exchange,K-means++ (K*),1936,0.003322060837227843,0.10561097818735365,31.791277592666436,47.90701538725479,47.90701538725479,36.68398883775201,0.15914739403335282,1.0,0.00746204092547206,27.32042531032192,36.02981941424092,40.997056903866344,53.49068193647393,40.99398745702904,53.49068193647393,27.309764227050565,43.52923186901626,2.190122304199516,-0.03751602204898286,4.310163470341895,0.055944055944055944,3.5172993623917534,-0.6124390856184518,7.029585882325986,0.07192807192807193,3.5172993623917534,0.2876120713793848,7.145928392949765,0.04795204795204795,2.5342136877762087,-1.5267816358041872,11.24201060521882,0.14585414585414586,0.055944055944055944,301.0179671587439,0.10561097818735365,10.561097818735366
L4:exchange,MiniBatchKMeans,1936,0.0033220608372278386,0.07814002863904952,23.521543198013724,34.20789204464058,32.386175647467,23.236474041519955,0.10758895665660424,2.0,0.008529948171204308,20.084192449188507,26.377277923924627,26.153588405737583,39.91917365067875,27.508020196180134,39.640415835034695,21.492137317407455,24.56261226026416,-6.079612090453196,-9.329578523253653,-3.3392134858220937,0.001998001998001998,-10.181823980222454,-17.94560135733636,-3.3733597316808686,0.025974025974025976,-12.003540377396035,-17.490515785361353,-4.029163869151247,0.015984015984015984,-10.913301108455848,-14.805490776997422,-2.8502506823377547,0.001998001998001998,0.017982017982017984,301.0179671587443,0.07814002863904952,7.814002863904952
L4:exchange,GMM (diag),1936,0.0033220608372278413,0.10973586335899822,33.032590830708884,48.084046165243976,48.084046165243976,41.52790327458973,0.15973791567316126,1.0,0.009383794250132117,29.026653715623006,37.31435294520682,43.21034411091882,53.3326920902337,43.21034411091882,53.3326920902337,31.20297465591147,51.31535530311177,3.431435542241964,0.978632616247339,6.789431649764917,0.00999000999000999,3.6943301403809414,-0.2917219526897066,9.472155721263094,0.055944055944055944,3.6943301403809414,0.02966464115170348,9.490796001593509,0.05194805194805195,7.37812812461393,0.9824986069508534,17.59407988872377,0.03796203796203796,0.01998001998001998,301.017967158744,0.10973586335899822,10.973586335899823
L4:exchange,BIRCH,1936,0.003322060837227846,0.1422098124779818,42.8083981919681,95.47411600082467,78.29331525666447,34.983648003467366,0.26008768452462083,2.0,0.0036104449844673757,35.608519503709026,49.97893629453584,81.41923897718546,109.07044336485741,48.07871338380544,107.88247665163793,32.07031272248105,37.333144843809976,13.207242903501182,8.383550943761257,19.073182237495235,0.001998001998001998,51.08439997596163,38.85655870614136,63.73204169730857,0.001998001998001998,33.90359923180144,4.061755244702811,60.93848436636035,0.017982017982017984,0.8338728534915631,-2.7183308178179524,8.799371926504913,0.4435564435564436,0.017982017982017984,301.0179671587436,0.1422098124779818,14.220981247798182
L4:exchange,Ward (sample + NC),1936,0.00332206083722784,0.08254829997877913,24.848393480567676,43.29917357056135,40.402546538593114,23.542598547516498,0.13422130331545262,2.0,0.007638958564777464,20.612180449466315,28.61943101014551,34.3695951356934,50.964076831787395,30.26423920469841,48.70969953211615,17.454389728370572,29.03581274139903,-4.752761807899244,-8.379479417494606,-1.1528551802541696,0.01998001998001998,-1.0905424543016835,-10.43467037228587,8.432686975007314,0.6993006993006993,-3.98716948626992,-13.316136995222621,5.736691125977174,0.44955044955044954,-10.607176602459305,-15.903746721098042,-2.3570772674160936,0.007992007992007992,0.05994005994005994,301.01796715874417,0.08254829997877913,8.254829997877913
L4:exchange,VKV-partial (K*),1936,0.0033220608372278386,0.055960277390315755,16.84506066469597,25.74814475242504,25.74814475242504,23.202050907994987,0.08553642694851919,2.5,0.016774612187813585,13.669379011661096,19.954556686110767,22.440526077291405,29.43552652331733,22.598525642661528,28.883317382947602,18.21038132392965,27.546460784710224,-12.756094623770949,-15.712031169358458,-9.188929984859797,0.001998001998001998,-18.641571272437993,-22.87338234465065,-11.810490632236847,0.003996003996003996,-18.641571272437993,-22.926178012464963,-12.640869641748592,0.001998001998001998,-10.947724241980815,-14.25080343578932,-2.217322047195484,0.003996003996003996,0.017982017982017984,301.0179671587443,0.055960277390315755,5.596027739031576
